#{"t_start": 1663568609.2227702, "env_id": "DeepRMSA-v0"}
r,l,t,episode_service_blocking_rate,episode_bit_rate_blocking_rate
40,50,86.118504,0.1,0.10610932475884244
24,50,86.301836,0.26,0.2674380165289256
40,50,86.509336,0.1,0.1168
40,50,86.720135,0.1,0.1143141153081511
42,50,86.930643,0.08,0.10122218740206831
32,50,87.120607,0.18,0.21459369817578772
26,50,87.30769,0.24,0.2495225970719287
18,50,87.481037,0.32,0.35192697768762676
32,50,87.67511,0.18,0.17133956386292834
38,50,87.876078,0.12,0.1416015625
36,50,88.073579,0.14,0.14548802946593
36,50,88.273938,0.14,0.1816976127320955
32,50,88.461409,0.18,0.18253155919481406
22,50,88.643255,0.28,0.30430932703659974
38,50,88.846087,0.12,0.10596241088788075
26,50,89.022223,0.24,0.2633107454017425
30,50,89.20326,0.2,0.25078698845750264
32,50,89.385015,0.18,0.22208
32,50,89.57462,0.18,0.1984179301252472
44,50,89.76295,0.06,0.09164969450101833
26,50,89.943013,0.24,0.2519756838905775
32,50,90.120883,0.18,0.19569174757281554
22,50,90.296067,0.28,0.2919093851132686
38,50,91.724265,0.12,0.1303030303030303
30,50,91.897385,0.2,0.21273844164241837
16,50,92.0617,0.34,0.3531230674087817
38,50,92.274745,0.12,0.13974478680361033
40,50,92.474141,0.1,0.12431385211494995
46,50,92.695097,0.04,0.05023847376788553
34,50,92.883675,0.16,0.17804340987731992
24,50,93.069868,0.26,0.3082731451083388
38,50,93.264498,0.12,0.11680532445923461
34,50,93.468009,0.16,0.1780907668231612
48,50,93.676609,0.02,0.01278772378516624
32,50,93.872076,0.18,0.2017139090309822
36,50,94.069709,0.14,0.19292604501607716
38,50,94.273541,0.12,0.14213369345037138
34,50,94.473768,0.16,0.17274167987321712
46,50,94.680974,0.04,0.057828880622252284
32,50,94.874688,0.18,0.20840336134453782
42,50,95.083673,0.08,0.1022958442313281
50,50,95.298921,0.0,0.0
42,50,95.505505,0.08,0.0943683409436834
44,50,95.718929,0.06,0.07704758821625121
38,50,95.914359,0.12,0.15442871254527493
40,50,96.114024,0.1,0.11780575539568346
44,50,96.333038,0.06,0.06499162479061976
34,50,96.531072,0.16,0.16323948117684278
48,50,96.762203,0.02,0.01559100797679478
42,50,96.972011,0.08,0.08366800535475234
36,50,97.187872,0.14,0.16604666892120393
36,50,97.389339,0.14,0.15174278846153846
38,50,97.597207,0.12,0.16546083674111356
38,50,97.798973,0.12,0.16666666666666666
32,50,97.998185,0.18,0.19862424763542563
38,50,98.195431,0.12,0.12016487000634116
28,50,98.382091,0.22,0.24254473161033796
26,50,98.568797,0.24,0.27492344334807756
38,50,98.780562,0.12,0.13557213930348258
38,50,98.984216,0.12,0.1211314475873544
38,50,99.17679,0.12,0.16131309565831276
30,50,99.366294,0.2,0.19050632911392404
42,50,99.571599,0.08,0.09024234693877552
24,50,99.754023,0.26,0.31648496861579123
34,50,101.209177,0.16,0.17755681818181818
40,50,101.394783,0.1,0.10907335907335908
30,50,101.579772,0.2,0.2438654953044532
36,50,101.763165,0.14,0.1470048899755501
36,50,101.952177,0.14,0.18488943488943488
36,50,102.14198,0.14,0.17445054945054944
32,50,102.324077,0.18,0.1951354339414041
36,50,102.503277,0.14,0.163855421686747
36,50,102.696991,0.14,0.1445067634444078
36,50,102.880962,0.14,0.16418896597291047
36,50,103.074824,0.14,0.14828660436137073
42,50,103.266212,0.08,0.09759949463044852
34,50,103.468415,0.16,0.17746759720837488
40,50,103.662786,0.1,0.11768551814318405
36,50,103.851249,0.14,0.1652097902097902
36,50,104.038579,0.14,0.1824935400516796
24,50,104.221928,0.26,0.29954663212435234
42,50,104.418885,0.08,0.10407830342577488
48,50,104.62958,0.02,0.0260235947258848
28,50,104.808573,0.22,0.24984500929944203
34,50,105.000905,0.16,0.1630569306930693
36,50,105.186311,0.14,0.15722062119756644
24,50,105.369198,0.26,0.2526539278131635
46,50,105.572329,0.04,0.05555555555555555
46,50,105.774358,0.04,0.036401098901098904
38,50,105.963451,0.12,0.10554675118858954
34,50,106.155363,0.16,0.19667590027700832
36,50,106.338945,0.14,0.17106518282988872
44,50,106.537855,0.06,0.07740324594257178
48,50,106.739908,0.02,0.02682848930054296
36,50,106.936368,0.14,0.11210317460317461
38,50,107.125015,0.12,0.1337030191004313
38,50,107.326825,0.12,0.10265001522997258
36,50,107.511781,0.14,0.15280828365233762
34,50,107.702564,0.16,0.1765498652291105
28,50,107.879906,0.22,0.25007964319847087
38,50,108.073684,0.12,0.10404984423676013
32,50,108.254264,0.18,0.19552896725440805
44,50,108.454186,0.06,0.05192244495563589
34,50,108.631493,0.16,0.15765765765765766
36,50,108.821259,0.14,0.14414414414414414
38,50,110.320018,0.12,0.13239719157472418
36,50,110.516944,0.14,0.16440568475452197
40,50,110.712056,0.1,0.11920332936979786
36,50,110.902797,0.14,0.1904296875
42,50,111.105486,0.08,0.09740670461733081
42,50,111.319914,0.08,0.1004247572815534
30,50,111.508835,0.2,0.21430764507215228
36,50,111.714707,0.14,0.13636363636363635
38,50,111.911775,0.12,0.16147596479350035
38,50,112.127543,0.12,0.1166429587482219
40,50,112.318732,0.1,0.12620453838980417
36,50,112.52391,0.14,0.18021081264875893
36,50,112.713016,0.14,0.16251280300443838
34,50,112.921188,0.16,0.20110871573760394
40,50,113.116443,0.1,0.12453300124533001
42,50,113.324171,0.08,0.07616790792146243
42,50,113.513436,0.08,0.06310975609756098
40,50,113.723488,0.1,0.11524163568773234
40,50,113.915719,0.1,0.12437143814951392
40,50,114.130694,0.1,0.12372122762148338
40,50,114.331271,0.1,0.12186261558784676
50,50,114.547739,0.0,0.0
36,50,114.737638,0.14,0.18282548476454294
32,50,114.937126,0.18,0.21906627489389488
34,50,115.125779,0.16,0.17258883248730963
32,50,115.330575,0.18,0.18181818181818182
32,50,115.509811,0.18,0.18625999407758365
42,50,115.709849,0.08,0.1003125
36,50,115.905228,0.14,0.16252975178510712
38,50,116.102944,0.12,0.15043424317617865
38,50,116.303387,0.12,0.15396725440806044
36,50,116.498127,0.14,0.12309074573225516
30,50,116.688841,0.2,0.20627943485086342
42,50,116.890306,0.08,0.08742799051169095
30,50,117.083906,0.2,0.2305334150827713
46,50,117.301536,0.04,0.05042016806722689
32,50,117.491236,0.18,0.18433322971712776
44,50,117.696344,0.06,0.06660137120470128
42,50,117.894953,0.08,0.09908039157520024
32,50,118.085159,0.18,0.21840120663650076
40,50,118.270974,0.1,0.1198849104859335
36,50,119.710578,0.14,0.16424467725582967
40,50,119.894374,0.1,0.11690821256038647
32,50,120.07769,0.18,0.23531375166889185
46,50,120.27004,0.04,0.03925549915397631
22,50,120.438257,0.28,0.30940115904700577
32,50,120.617827,0.18,0.23618739903069466
34,50,120.808275,0.16,0.19000979431929482
46,50,121.006167,0.04,0.0501153972964062
30,50,121.189393,0.2,0.2683087027914614
36,50,121.373128,0.14,0.16514061478090256
46,50,121.569583,0.04,0.047683462969225564
34,50,121.751224,0.16,0.2032898820608318
42,50,121.952445,0.08,0.0966065423417915
36,50,122.132005,0.14,0.14901084875558393
40,50,122.336993,0.1,0.1236210253082414
46,50,122.537781,0.04,0.03773006134969325
36,50,122.732822,0.14,0.17052767052767054
40,50,122.929683,0.1,0.14507772020725387
40,50,123.129012,0.1,0.12453183520599251
36,50,123.328304,0.14,0.1704938659955961
42,50,123.537395,0.08,0.09171974522292993
50,50,123.741462,0.0,0.0
44,50,123.950091,0.06,0.08298887122416534
48,50,124.152556,0.02,0.0102184637068358
38,50,124.358421,0.12,0.10136452241715399
46,50,124.561494,0.04,0.046413502109704644
40,50,124.767838,0.1,0.11486282785649683
30,50,124.957089,0.2,0.20861031972143082
48,50,125.168844,0.02,0.02434077079107505
46,50,125.376941,0.04,0.05375347544022243
50,50,125.601449,0.0,0.0
44,50,125.801009,0.06,0.07000307031010132
40,50,126.011892,0.1,0.08106435643564357
40,50,126.214635,0.1,0.10524590163934426
32,50,126.413771,0.18,0.20614035087719298
40,50,126.610766,0.1,0.1213762344695763
34,50,126.807874,0.16,0.1771043771043771
38,50,127.000537,0.12,0.13796509713533092
46,50,127.204722,0.04,0.034552845528455285
36,50,127.398983,0.14,0.13269575612671847
46,50,127.600784,0.04,0.04676753782668501
48,50,129.03353,0.02,0.029381965552178316
38,50,129.24886,0.12,0.14827067669172933
38,50,129.44245,0.12,0.1462715105162524
36,50,129.646856,0.14,0.1849894291754757
40,50,129.850458,0.1,0.12563840653728295
40,50,130.047641,0.1,0.12838283828382838
38,50,130.247937,0.12,0.1542649727767695
38,50,130.436809,0.12,0.14272151898734178
34,50,130.621356,0.16,0.19617224880382775
34,50,130.81707,0.16,0.1980914774596907
36,50,131.005482,0.14,0.15440920181247822
28,50,131.196687,0.22,0.217124394184168
44,50,131.402228,0.06,0.05443747937974266
40,50,131.604804,0.1,0.11891538712838942
48,50,131.80545,0.02,0.02625
40,50,132.013628,0.1,0.13636363636363635
46,50,132.213822,0.04,0.05735430157261795
32,50,132.398221,0.18,0.20315063997374466
46,50,132.595218,0.04,0.044876088412592094
42,50,132.795652,0.08,0.09057869723231758
48,50,132.992907,0.02,0.030323679727427597
40,50,133.195127,0.1,0.10672050764349582
42,50,133.38672,0.08,0.11473851030110935
36,50,133.581797,0.14,0.16754576481538938
36,50,133.760406,0.14,0.15890125173852573
36,50,133.948979,0.14,0.17903335602450646
40,50,134.141058,0.1,0.11652281134401973
38,50,134.337756,0.12,0.1652864044168392
44,50,134.536442,0.06,0.06736388803445094
36,50,134.73823,0.14,0.1960978835978836
40,50,134.938943,0.1,0.09878903760356915
36,50,135.146455,0.14,0.11396717249922576
36,50,135.343411,0.14,0.1528700906344411
34,50,135.543519,0.16,0.14342386328959414
40,50,135.738153,0.1,0.12872628726287264
44,50,135.951575,0.06,0.0785427807486631
40,50,136.15983,0.1,0.11334332833583208
46,50,136.370594,0.04,0.054533925174381735
40,50,136.567615,0.1,0.11619113097284291
38,50,136.766782,0.12,0.11203734578192731
44,50,136.972208,0.06,0.06046960437439691
46,50,138.500364,0.04,0.05030120481927711
48,50,138.714551,0.02,0.02678293366552476
44,50,138.929353,0.06,0.0687799043062201
26,50,139.106595,0.24,0.32885686210284965
36,50,139.309886,0.14,0.14992412746585737
38,50,139.512938,0.12,0.11943253051798086
36,50,139.702349,0.14,0.1706993702353331
42,50,139.902956,0.08,0.07389480477573411
46,50,140.114803,0.04,0.042162858062439655
